sourceDomainId	actions	targetDomainId	databases	type	drugbankId	uniprotId
drugbank.DB03868			DrugBank	DrugHasTarget	DB03868	Q48255
drugbank.DB03869			DrugBank	DrugHasTarget	DB03869	P0A8M5
drugbank.DB03870			DrugBank	DrugHasTarget	DB03870	Q9XBQ3
drugbank.DB03871			DrugBank	DrugHasTarget	DB03871	P00282
drugbank.DB03874			DrugBank	DrugHasTarget	DB03874	P33247
drugbank.DB03876		5644	DrugBank	DrugHasTarget	DB03876	P07477
drugbank.DB03876		5328	DrugBank	DrugHasTarget	DB03876	P00749
drugbank.DB03877		760	DrugBank	DrugHasTarget	DB03877	P00918
drugbank.DB03878			DrugBank	DrugHasTarget	DB03878	P00521
drugbank.DB03878		25	DrugBank	DrugHasTarget	DB03878	P00519
drugbank.DB03879		4153	DrugBank	DrugHasTarget	DB03879	P11226
drugbank.DB03879			DrugBank	DrugHasTarget	DB03879	Q59288
drugbank.DB03880		4317	DrugBank	DrugHasTarget	DB03880	P22894
drugbank.DB03880		4321	DrugBank	DrugHasTarget	DB03880	P39900
drugbank.DB03880		4325	DrugBank	DrugHasTarget	DB03880	P51512
drugbank.DB03880		10863	DrugBank	DrugHasTarget	DB03880	Q9UKQ2
drugbank.DB03880		11096	DrugBank	DrugHasTarget	DB03880	Q9UNA0
drugbank.DB03881		4860	DrugBank	DrugHasTarget	DB03881	P00491
drugbank.DB03881			DrugBank	DrugHasTarget	DB03881	Q8I3X4
drugbank.DB03882	agonist	2100	DrugBank	DrugHasTarget	DB03882	Q92731
drugbank.DB03884			DrugBank	DrugHasTarget	DB03884	Q59771
drugbank.DB03884		54363	DrugBank	DrugHasTarget	DB03884	Q9UJM8
drugbank.DB03884			DrugBank	DrugHasTarget	DB03884	P51852
drugbank.DB03884			DrugBank	DrugHasTarget	DB03884	Q7NSZ5
drugbank.DB03884			DrugBank	DrugHasTarget	DB03884	P39639
drugbank.DB03884			DrugBank	DrugHasTarget	DB03884	A1A2B5
drugbank.DB03886		6697	DrugBank	DrugHasTarget	DB03886	P35270
drugbank.DB03886		5805	DrugBank	DrugHasTarget	DB03886	Q03393
drugbank.DB03886		1719	DrugBank	DrugHasTarget	DB03886	P00374
drugbank.DB03887			DrugBank	DrugHasTarget	DB03887	Q05603
drugbank.DB03888			DrugBank	DrugHasTarget	DB03888	P33247
drugbank.DB03889		3029	DrugBank	DrugHasTarget	DB03889	Q16775
drugbank.DB03890		1990	DrugBank	DrugHasTarget	DB03890	Q9UNI1
drugbank.DB03891		1513	DrugBank	DrugHasTarget	DB03891	P43235
drugbank.DB03892		4842	DrugBank	DrugHasTarget	DB03892	P29475
drugbank.DB03893		2597	DrugBank	DrugHasTarget	DB03893	P04406
drugbank.DB03894	inhibitor	4129	DrugBank	DrugHasTarget	DB03894	P27338
drugbank.DB03895			DrugBank	DrugHasTarget	DB03895	P0A0N5
drugbank.DB03896		10914	DrugBank	DrugHasTarget	DB03896	P51003
